ID	Gene names	Peptides	Exp_EB_rep1	Exp_EB_rep2	Exp_EB_rep3	Exp_ESC_rep1	Exp_ESC_rep2	Exp_ESC_rep3	Exp_hFF_rep1	Exp_hFF_rep2	Exp_hFF_rep3	Exp_iPSC_rep1	Exp_iPSC_rep2	Exp_iPSC_rep3	Exp_RKO_rep1	Exp_RKO_rep2	Exp_RKO_rep3	Sm_EB_rep1	Sm_EB_rep2	Sm_EB_rep3	Sm_ESC_rep1	Sm_ESC_rep2	Sm_ESC_rep3	Sm_hFF_rep1	Sm_hFF_rep2	Sm_hFF_rep3	Sm_iPSC_rep1	Sm_iPSC_rep2	Sm_iPSC_rep3	Sm_RKO_rep1	Sm_RKO_rep2	Sm_RKO_rep3
Q9BTZ2	DHRS4	13	-0.017228515	-0.019398835	-0.003606442	-0.533990331	-0.472661265	-0.436299978	1.043660644	0.807584291	0.458076659	0.108618635	0.051168354	0.025023732	-0.968474282	-0.625028866	-0.820050091	-0.150839373	0.139262143	0.007490501	0.103786217	0.209273658	0.18694185	-0.042995188	-0.009264902	-0.186731775	0.121474962	0.166243554	0.090419933	-0.49302504	-0.228949646	-0.30083333
Q9BU02	THTPA	9	0.014609285	0.065546969	0.571843635	-0.377452841	-0.660321928	-1.348979032	0.410248839	0.220966966	0.026259102	-0.088185571	-0.437459761	-1.085013236	0.556284262	0.747659153	-0.054201923	-0.560241982	-0.140831751	0.14431329	0.24188148	0.170887228	-0.464183557	-0.320709663	-0.060362432	-0.032031548	0.192080466	0.162188884	-0.524418337	-0.413412618	0.209247242	-0.399791591
Q9BU23	LMF2	6	0.712808058	0.6787113	0.444733442	-0.373373059	-0.325845525	-0.168522562	0.856346601	0.612832586	0.73878732	-0.106360781	-0.102038029	0.039182986	-0.748310209	-0.459218049	-0.387021952	-0.801202354	-1.026167458	-1.100739438	-0.1109043	-0.296301325	-0.144064187	-0.470179207	-0.648162389	-0.667255391	-0.581056441	-0.699681726	-0.122785643	-0.063934201	-0.283085323	-0.215433748
Q9BU61	NDUFAF3	8	-0.253433617	-0.235250829	-0.300197264	-0.145583489	-0.252303927	-0.273855283	-0.34732118	-0.296097724	-0.169810827	0.205132883	0.239884584	0.124809299	0.31268234	0.572686307	0.389107789	-0.199592721	0.164892572	-0.205932369	0.058294614	0.137946602	0.013335247	-0.207973439	-0.14770488	-0.00722071	0.013023599	0.095687927	-0.037981075	-0.126046223	-0.065196056	-0.133758629
Q9BU76	MMTAG2	5	-0.408550555	-0.41217935	-0.352446457	-0.004627823	-0.073464381	0.143874179	-0.8071772	-1.011108904	-0.553716028	-0.07122587	0.24179103	0.060491851	-0.912741971	0.174237289	-0.15519112	-0.077300411	0.682405326	0.485295576	0.493892716	0.51018006	0.3984733	0.607774907	0.641055882	0.426599743	0.375748391	0.282000071	0.190243242	0.618306619	0.998878122	0.516026407
Q9BU89	DOHH	14	-0.341369991	-0.323980754	-0.371580376	-0.137527162	-0.149726163	-0.163238595	0.470125176	0.486965984	0.167295049	0.07379807	-0.047976691	-0.089904789	0.819227056	0.718531491	0.509899957	-0.109377874	-0.237361527	-0.267787063	-0.25186374	-0.287831441	-0.330147922	-0.384736608	-0.394291202	-0.450408663	-0.434398669	-0.49832132	-0.425094962	-0.959590746	-1.111701768	-1.194187189
Q9BUA3	C11orf84	6	-0.108988542	-0.081619252	-0.174403133	0.413205835	0.04747767	0.047449641	-0.530478964	-1.281797101	-0.783186291	0.369327329	-0.213242486	-0.136912036	0.094016273	-0.749981163	-0.150335154	0.776380936	-0.291690631	0.162348996	0.322214146	1.994062585	0.096076675	0.376384281	0.592699819	0.407002098	0.471447318	0.437797693	0.113599813	0.344560537	0.122060024	0.421329001
Q9BUB7	TMEM70	5	-0.812137523	-0.44845281	-0.422474187	0.090424609	0.183383269	0.095886669	-0.059920948	-0.173331151	-0.435985242	0.035739971	0.009128485	-0.05081926	1.241969878	0.563174765	1.064115956	-0.299067286	-0.725474278	-0.42194607	-0.629833328	-0.820294484	-0.531127291	-0.198241945	-0.386663248	-0.436984593	-0.567017925	-0.700941644	-0.569746202	0.114912192	-0.077599719	-0.081547687
Q9BUE0	MED18	5	0.186519075	0.105381762	0.207952094	0.227695668	0.251483144	0.177863596	-0.317619136	-0.133382567	-0.142217155	0.265115757	0.359986912	0.382747635	-0.147125127	-0.005084902	-0.054909911	0.363544042	-0.174861203	-0.224339147	-0.156061633	-0.332057891	-0.173549962	-0.566780612	-0.368992464	-0.586107349	-0.287731224	-0.307166167	-0.342231892	-0.096490968	-0.381678688	-0.362927053
Q9BUE6	ISCA1	8	-0.547518208	-0.492980743	-0.627478891	-0.04820111	-0.172670002	-0.168859392	-0.491786852	-0.616302132	-0.815763885	0.134325119	-0.103919176	-0.080251547	0.934706433	0.80734136	0.844953941	-0.02699002	-0.193532425	-0.34097153	0.017246222	0.012384203	-0.175659062	-0.158737238	-0.163396322	-0.330967499	0.119702829	0.160738573	0.146684158	0.297488849	0.292299793	0.337061359
Q9BUF5	TUBB6	24	0.049864347	0.133233419	-0.054736855	-0.648295453	-0.464079128	-0.51408323	0.972720803	0.879064273	0.976058169	-0.607734644	-0.391865063	-0.524264566	-1.253806453	-0.936827309	-1.272812501	0.011793854	0.082538588	-0.04398565	0.078734971	0.347476176	0.030034903	0.058883734	0.025811077	0.138997761	0.054262862	0.074974662	0.117490377	-0.149810319	-0.249960567	-0.159789118
Q9BUF7	CRB3	2	-0.206515876	0.12369089	-0.110500458	0.652688556	0.705690236	0.1410282	-2.029911219	-1.917931029	-0.257054871	0.280262049	0.171331779	-0.15705634	-1.912535507	-0.905624053	-0.948274166	0.845434832	-0.007851502	0.123064092	0.728098972	0.556259846	-0.083502289	-0.389794625	0.28907056	1.276620934	0.914784795	0.791951278	0.110323517	0.244723535	0.808160045	0.538089967
Q9BUH6	C9orf142	13	-0.196630494	-0.200623603	-0.121739208	-0.831016043	-0.973102395	-0.791019347	-0.739666829	-0.706837241	-0.544186466	-0.796967232	-0.957956544	-0.801624152	0.552465532	0.624743465	0.505071973	0.30456094	0.832272963	0.571768182	0.660275906	0.916033513	0.697551214	0.319485886	0.335863324	0.507760323	0.585756915	0.424189499	0.553474006	0.550251293	0.885637443	0.77771514
Q9BUI4	POLR3C	16	-0.300497924	-0.042675646	-0.21671327	0.12524534	0.035656825	0.05171644	-0.791464879	-0.178364864	-0.539069429	0.262617118	0.030964313	0.130972408	0.581429661	-0.070975809	0.467188032	-0.178550774	-0.13522685	-0.35472808	0.261084928	0.1146575	0.066309487	-0.019555515	0.37279396	0.028414088	0.179524969	-0.020673202	0.034927133	0.31246405	0.049479	0.282497233
Q9BUJ2	HNRNPUL1	28	0.57236443	0.51491699	0.453059662	0.60551301	0.646544841	0.475450013	-0.139078853	-0.194040307	-0.155796733	0.600657545	0.582901099	0.584347727	0.090139193	0.083465741	0.044687827	-1.074607107	-1.178829647	-1.074003965	-0.89579444	-1.022422805	-0.901956968	-1.47388344	-1.49298663	-0.978138773	-1.181722896	-1.173915029	-1.193768613	-1.203476331	-1.250684381	-1.094915383
Q9BUK6	MSTO1	7	0.306235017	0.15260207	0.199054937	0.33495335	0.110371596	0.308060724	0.152691667	0.028111501	-0.108232097	0.320255533	0.210981751	0.120072268	0.574432181	0.429409515	0.562331376	-0.579121315	-0.855166473	-0.777511279	-0.737062264	-0.69426803	-0.569039984	-0.74591594	-0.761119065	-0.728780501	-0.897727888	-0.818640241	-0.687687776	-0.86998194	-0.928753335	-0.763795707
Q9BUL5	PHF23	10	-0.066255439	-0.060078984	0.006618355	-0.369561441	0.147352321	0.188025458	-0.74632459	-0.814835276	-0.734633458	-0.302095061	0.172648451	0.275048305	-0.408055051	-0.196141365	-0.060416036	-0.791518046	0.030108251	-0.142569249	0.202792678	0.255098142	0.170443393	0.3265927	-0.252046247	-0.348351897	0.141253391	0.282660579	0.207368124	-0.272775698	-0.062803463	-0.04786068
Q9BUL8	PDCD10	10	0.134312088	0.331747006	0.160986645	0.129667119	0.123858022	-0.010867795	-0.328769498	-0.214781916	-0.388405412	0.125813082	0.215605842	0.118392441	0.059818755	-0.090395145	-0.127475251	-0.640381358	-0.34594162	-0.348417119	-0.013276359	-0.215588948	-0.245233531	-0.071434631	0.030558724	-0.20886782	0.028037055	-0.025379172	-0.216814357	-0.152505352	-0.001018851	-0.127578982
Q9BUL9	RPP25	7	-0.491012418	-0.385860903	-0.275119419	-0.63954232	-0.361927458	-0.193816637	-0.782904928	-0.604927744	-0.436409623	-0.582945287	-0.327131289	-0.097729978	0.340271932	0.309896223	0.548535911	0.219450476	0.615618776	0.219154106	0.472873569	0.527173242	0.474067503	0.347976165	0.727251589	0.578123454	0.465583821	0.588339856	0.61564431	0.911708315	0.598902012	0.579593464
Q9BUN8	DERL1	4	-0.573352155	-0.281691495	-0.342925458	-0.209425444	-0.096845545	-0.246023691	0.015436263	-0.022909159	0.019659931	-0.18306734	-0.215068754	-0.265723003	0.208375967	0.1671687	0.244900332	0.577703253	0.024896718	0.141487077	0.336490956	0.188854173	0.065698057	0.026388874	0.114637812	-0.057066314	0.318246889	0.29858504	0.078117682	0.657066467	0.509637255	0.192787575
Q9BUP3	HTATIP2	16	-0.118057064	-0.032867529	0.038159593	0.790541738	0.72917856	0.585583891	-0.142998477	-0.187307756	-0.193053235	0.848896315	0.606808363	0.481218412	0.755192808	0.447954868	0.419093407	-1.086022722	-0.850165619	-0.604657594	-0.953714745	-1.124372371	-1.252335327	-1.035829774	-0.803681263	-0.767830128	-1.079701648	-1.034976696	-1.380740413	-1.175498129	-1.122342131	-1.214867218
Q9BUQ8	DDX23	33	0.216666327	0.344534093	0.22445161	0.664556824	0.827733234	0.817551776	-0.360434775	-0.48072649	-0.108797788	0.279302724	0.438030873	0.458382434	-0.164436241	0.134386433	0.016609435	-0.896345504	-0.908062115	-1.032153968	-0.898108727	-0.945893799	-0.994081698	-0.497853172	-0.663865946	-0.426477023	-0.656274901	-0.740041932	-0.454465387	-0.358508414	-0.435688557	-0.545561449
Q9BUR4	WRAP53	15	-0.09604707	-0.211320335	-0.173788717	0.262471598	0.186382557	0.278934371	-0.68232629	-0.48074803	-0.563556652	0.205566708	0.186240037	0.066086469	-0.009277061	-0.114055448	-0.189130383	-0.074086722	0.18092117	-0.080031748	0.102347391	0.086198787	0.018512476	-0.336828746	-0.066702559	-0.002805418	0.198361422	0.132473026	0.040029083	0.097598059	0.171197409	0.011068791
Q9BUR5	APOO	7	-0.348899559	-0.290379051	-0.459690075	0.138714474	0.31459683	-0.226695981	-1.015053055	-0.605407965	-0.868411726	-0.212555945	-0.259709815	-0.301326726	-0.26648856	-0.884553199	-0.126803292	0.180979418	-0.03744108	0.730840904	0.626642457	0.606298893	0.780046821	0.220022792	0.334867515	0.581447693	0.671390237	0.60943109	0.455983075	0.866038075	0.520666626	1.072147961
Q9BUT1	BDH2	9	0.575573738	0.69904811	0.737688481	-0.346015396	-0.124223069	-0.138349925	-0.158276145	-0.056931702	-0.184645539	0.3890226	0.516729917	0.593878817	-0.790424043	-1.065480446	-0.640830713	-0.330258017	-0.585535419	-0.166050479	-0.407285958	-0.33418693	-0.306768591	-0.075648677	-0.138735521	-0.18650128	-0.241546963	-0.188093879	-0.113940401	-0.349310507	-0.428497367	-0.133880825
Q9BUT9	FAM195A	5	-0.879454749	-0.529113494	-0.623156083	0.412172697	0.348749748	0.392612976	-0.272270859	-0.331379514	-0.394010599	0.353799386	0.213031766	0.292433975	0.991501773	0.691939201	0.775034955	-0.111985585	-0.109939744	-0.321932329	-0.530442228	-0.421815341	-0.731387647	-0.416353645	-0.360972088	-0.865657486	-0.521706179	-0.484887547	-0.657344788	-0.631150051	-0.648386325	-0.928779796
Q9BUW7	C9orf16	3	-0.362107767	-0.391799722	-0.326925721	-0.341273317	-0.374981032	-0.344757325	-0.352497273	-0.337254453	-0.366120798	-0.459554079	-0.502943081	-0.358031016	0.569559264	0.488042444	0.285959109	0.953609046	0.631800512	0.516513842	0.396950281	0.525931603	0.446722785	0.233504362	-0.023608235	0.291171585	0.297101485	0.295355112	0.448762506	0.607952874	0.603596762	0.420252978
Q9BUZ4	TRAF4	4	-0.135669855	-0.111322491	-0.001192893	0.468060927	0.375778981	0.404627509	-0.696921801	-0.760735166	-0.482614561	0.494036008	0.101845601	0.238380825	-0.201018392	-0.516308518	-0.371428009	-0.408026998	-0.311490733	-0.27215974	0.023574239	-0.152169768	-0.224473758	-0.106761476	-0.158013221	0.229734978	0.07375323	-0.136557088	-0.137990495	-0.455177721	-0.677878687	-0.489148057
Q9BV19	C1orf50	6	-0.016444023	0.16818545	0.086231018	0.148768138	0.125114649	0.057741228	-0.173939932	-0.208068399	-0.219377913	-0.436885146	-0.237673695	-0.626849737	-0.267678201	-0.470657351	-0.391018709	0.435325255	-0.126709546	0.439520937	0.470965984	0.3875658	0.537247599	0.431801738	0.290793813	0.424125415	0.476286566	0.590680612	0.233711	0.557183981	0.40854131	0.414454224
Q9BV20	MRI1	19	-0.247724892	-0.015483197	-0.074713609	-0.567140616	-0.447889547	-0.183181537	-0.086238438	0.142805765	-0.042044148	-0.576792002	-0.428626181	-0.143512346	0.284784992	0.429305612	0.339157944	-0.057275529	0.046851712	-0.229015247	-0.186687818	0.623526168	0.061854326	-0.059878836	-0.054491402	-0.201092004	0.21218546	0.144104417	0.108211359	-0.100604645	-0.014807851	-0.148713956
Q9BV23	ABHD6	3	0.116077913	1.012271501	0.003923059	-0.168670112	0.514827769	-0.194761932	0.46265003	0.514258707	0.170161392	0.325606458	0.767903741	0.523587529	0.708511262	0.664771897	0.696152124	-1.219677063	-0.791274006	-1.159756303	-0.892608749	-0.380179487	-1.346105154	-1.481672063	-1.256934674	-1.467108101	-2.031696859	-0.951741342	-1.609123541	-1.775718597	-1.754874251	-1.903036111
Q9BV29	C15orf57	3	-0.249579521	-0.16821132	-0.084475761	-0.996924163	-1.101612433	-0.441195132	-0.451354341	-0.485715809	-0.349393864	-0.820974506	-0.852146113	-0.435253668	0.758728111	0.780674579	0.222982337	0.532059078	0.488734845	0.214294554	0.529017391	0.376194736	0.559769246	0.254705189	0.268012968	0.074101873	0.440967475	0.341631658	0.434895009	0.752354297	0.920586836	0.189345449
Q9BV36	MLPH	6	-0.540533225	-0.45648794	-0.638522309	-0.335493277	-0.159504738	-0.343464911	1.507350114	1.5579143	1.440369325	-0.256957294	-0.116080707	-0.247061347	-1.715925814	-1.282528387	-1.952517331	-0.384420578	-0.211600837	-0.396317114	-0.002265297	0.149040314	-0.105427237	-0.942605408	-0.821557597	-0.937171661	-0.185115646	-0.035655878	-0.367964176	-0.276134696	0.008408406	-0.655963956
Q9BV38	WDR18	11	-0.317374871	-0.448541064	-0.465099422	-0.098131889	-0.006645395	0.055346952	-0.971736976	-1.018469841	-0.924577179	0.291035117	0.431734308	0.478250673	-0.57670684	-0.285577154	-0.528553854	0.353804649	0.469350086	0.384667197	0.618165776	0.704222436	0.622823714	0.626483524	0.770508273	0.500165986	0.478107919	0.504961069	0.489936834	0.112115758	0.315849334	0.167641231
Q9BV40	VAMP8	6	0.82123157	0.918217193	0.748299108	-0.424276327	-0.384982526	-0.521041085	-1.999084579	-2.502690361	-1.903634481	0.089168083	-0.135124865	-0.106753197	-1.554399955	-1.915822333	-1.463045321	0.713481813	0.532449454	0.43673308	0.597910305	0.539802983	0.45297024	-0.14206398	-0.851543417	0.35437885	0.664237669	0.691161215	0.596653748	0.150741294	0.10482362	0.308234277
Q9BV44	THUMPD3	16	-0.310264549	-0.205059454	-0.155710041	-0.234645786	-0.073784978	-0.097359417	-0.414150885	-0.235263759	-0.332514603	-0.103696407	0.049458417	0.078847182	0.456144035	0.473690686	0.595136409	-0.160803229	-0.13864563	0.001109389	-0.06340169	-0.025122689	-0.024733207	-0.188057645	-0.028789696	-0.062169494	-0.153310128	0.013850611	-0.020047971	0.04976829	0.148398629	0.18020414
Q9BV57	ADI1	11	0.019712734	0.230766743	0.062362008	-0.078341215	-0.102735328	-0.10453835	0.25307343	0.352009117	0.305122198	-0.102468036	-0.149983126	-0.084056657	0.21236375	0.066764339	0.305062352	-0.209872365	-0.247247556	-0.598536468	-0.20639679	-0.238126885	-0.246561979	-0.33449166	-0.303026816	-0.39804243	-0.160314297	-0.09801395	-0.243150776	-0.527105383	-0.405926049	-0.51930744
Q9BV68	RNF126	5	0.021532941	0.020249663	0.005762445	0.27393517	0.686740395	0.217791527	-0.388282618	-0.496210038	-0.735737955	0.127994583	4.49E-04	0.027293159	-0.1200129	-0.386591495	-0.133099468	0.544785825	-0.102674103	0.202185158	0.00316133	-0.221995239	0.140643887	0.218821192	-0.101950356	-0.095272959	0.065744496	-0.14083278	0.294386813	0.374600373	-0.128754017	0.148210481
Q9BV73	CEP250	28	0.151511845	0.050013618	0.11290507	-0.216701588	-0.155837889	-0.329572218	0.209103637	0.304941703	-0.028849913	-0.072449872	-0.027232046	-0.057511762	0.892131818	0.718287086	0.79275674	-0.272579668	-0.598562634	-0.341235219	-0.265506772	-0.023465149	-0.210955759	-0.724911885	-0.526552565	-0.806237826	-0.456700572	-0.415076139	-0.584658581	-0.837809556	-0.988623791	-0.799126277
Q9BV79	MECR	9	0.304455079	0.372049362	0.187428966	0.080514075	-0.33399305	-0.407605867	0.01398576	0.152104607	-0.135470758	0.154757651	-0.036699362	-0.149810472	-0.093436879	-0.241874396	-0.206271017	0.096756641	-0.105643135	0.050669831	0.229355048	-0.173594212	-0.292441964	-0.252541952	0.120928861	-0.011277802	0.123275525	-0.222980055	-0.31911195	-0.008269313	0.019650758	0.001246935
Q9BV81	EMC6	3	-0.226965873	-0.404265103	-0.557258788	-0.006591669	-0.149717137	0.177900811	-0.669125638	-0.561200182	-0.678020199	-0.325877663	-0.104498183	-0.050016479	-0.356022792	0.340218478	0.078588118	-0.017667573	0.738729217	0.08940476	0.363812098	0.37318237	0.495363587	0.59633077	0.64485495	0.268222279	0.163588583	0.335800207	0.519799504	-0.153354621	0.12920242	0.391377201
Q9BV86	NTMT1	13	-0.662568045	-0.57497339	-0.624555803	-0.253923811	-0.142065579	-0.141169148	-0.044578877	0.022397283	-0.060635604	-0.187465119	-0.183189244	-0.030738109	1.684504332	1.420390802	1.583974712	-1.070685856	-0.516403819	-0.765756394	-0.933319753	-0.666974022	-0.671650298	-1.128516904	-0.802230281	-0.869971378	-0.957177205	-0.72720137	-0.784877629	-1.100183177	-1.115595851	-1.078163341
Q9BV94	EDEM2	2	0.044919769	-0.248307876	-0.224817079	0.752719921	0.124074279	0.085293845	-0.060223676	-0.00303062	0.031223291	0.154317946	0.237546798	0.504440582	-0.551426327	-0.238164657	-0.2058728	0.412834689	-0.43674661	0.159671022	0.430233398	0.06641257	0.481202759	0.07324479	-0.530190909	-0.484122962	0.072023756	-0.422560154	-0.668469675	0.195069369	0.025017577	0.175486563
Q9BVA0	KATNB1	14	-0.104357883	-0.007925986	-0.084867066	0.186996841	0.203755516	0.272894758	-0.122349756	-0.065917565	-0.027059814	0.343302633	0.339225741	0.473534727	0.471769282	0.363789804	0.483310946	-0.632202022	-0.690600317	-0.622275412	-0.616400749	-0.602641611	-0.451551754	-0.819579035	-0.755487083	-0.63866717	-0.733282833	-0.750916807	-0.626577696	-1.043419079	-0.994370325	-1.057964622
Q9BVA1	TUBB2B	32	-0.046897051	-0.096438214	-0.062833646	0.22843802	0.28824891	0.557310435	-0.945754337	-0.952608364	-0.786048356	0.149231438	0.347416324	0.293907398	-1.828645886	-1.698590345	-1.357155991	0.167106873	1.035443115	0.266948662	0.553286512	0.579586613	0.510297839	0.053073651	0.026521058	0.186598651	0.350125592	0.423264962	0.544649917	-0.366097142	-0.072092906	0.025630574
Q9BVC3	DSCC1	9	0.399638434	0.381703571	0.136498177	0.923309155	0.862365043	0.503497432	-0.687302722	-0.602641025	-0.679853974	1.059388899	0.799835653	0.496604423	0.874797608	0.459300447	0.398222848	-1.408219833	-1.210771426	-1.187877583	-1.667557441	-1.346805066	-1.538266088	-0.959094665	-0.294980502	-0.166442193	-1.713566703	-1.759938208	-1.461823144	-1.922020493	-1.649627979	-1.322382631
Q9BVC4	MLST8	7	0.386376362	0.45224332	0.331594328	0.13366883	0.061701769	0.039652316	0.298685264	0.41299744	0.253121139	0.218873896	0.341573451	0.314568625	-0.040068891	0.156306754	0.169187808	-0.742751346	-0.647874767	-0.794292913	-0.487041617	0.150134399	-0.23585218	-0.503359677	-0.359325056	-0.524890798	-0.76764383	-0.432070858	-0.474666984	-0.761283652	-0.564069597	-0.811663413
Q9BVC5	C2orf49	4	0.168971998	0.300724084	0.275863416	0.583617902	0.508044153	0.4034954	-0.411930419	-0.24242626	-0.294345373	0.417547983	0.388960359	0.18109706	0.513191874	0.490931061	0.80482098	-1.046381352	-0.856875279	-1.173376969	-0.885702076	-0.936026566	-0.938696048	-0.772266333	-0.552814465	-0.688864193	-0.911351756	-0.797316171	-0.987019041	-1.388209781	-1.049621514	-0.892795204
Q9BVC6	TMEM109	8	-0.230154093	-0.254239426	-0.288488451	-0.772680063	-0.544458072	-0.662384299	0.253946135	0.326451899	0.12658746	-0.871355125	-0.974883632	-0.886651754	0.158919541	-0.139715454	-0.14310204	0.304990768	0.373407214	0.426690693	0.45335454	0.461803621	0.590585257	0.518799541	0.528774077	0.452333983	0.459515516	0.708563884	0.548358356	0.70662861	0.754162242	0.714229751
Q9BVG4	PBDC1	19	-0.041446556	-0.203442005	-0.169360455	0.500715978	0.778271598	0.427121744	-0.355398909	-0.470347986	-0.690533599	0.04948852	0.029704088	-0.059422056	-0.004798061	-0.140498856	0.016971717	0.286970252	-0.160645379	-0.095675172	-0.086214293	-0.010591191	-0.183192143	-0.014888864	-0.125191522	-0.277322218	0.05942028	0.136101645	-0.10288958	-0.259596947	-0.299813142	-0.248265269
Q9BVG9	PTDSS2	5	-0.017880152	-0.200753798	-0.121973065	0.431115872	0.382027755	0.417111881	0.175946024	-0.11475672	0.005405258	0.014361161	-0.157535812	-0.156073396	0.149663782	0.244229996	0.038615128	-0.139867733	-0.325915366	-0.236525853	-0.089804543	-0.040150522	-0.113447774	-0.246415983	-0.317409189	-0.380164068	-0.097575032	-0.181952809	-0.161085504	0.005782816	-0.061731559	-0.036550772
Q9BVI4	NOC4L	5	-0.389705992	-0.149008249	0.120480812	0.6877081	0.613095313	0.340954992	-0.024636667	-0.298680401	-0.034902744	0.627183794	0.806151378	0.280276807	-0.339237886	0.101587864	0.10312478	-0.768121667	-1.487685691	0.476649143	-1.08937288	-0.519120383	-0.467921181	-0.94572787	-0.846118552	-0.039819159	-1.117325908	-0.66323695	-0.474728983	-0.831956833	-0.261915978	-0.071840604
Q9BVJ6	UTP14A	25	-0.507721771	-0.502955098	-0.54956733	0.757348966	0.79565948	0.745690829	-0.562689905	-0.832011302	-0.45788293	0.417273088	0.304418797	0.383311114	-0.666266332	-0.691938428	-0.616924466	0.115268849	-0.201833226	-0.13933963	0.003268578	-0.112925274	0.009370145	0.052346708	-0.18833207	-0.159642029	0.018448846	-0.042246637	0.029692649	0.393983871	0.120239299	0.255113843
